LEO_Sat.UTCGregorian,LEO_Sat.Earth.Altitude,LEO_Sat.Earth.Latitude,LEO_Sat.Earth.Longitude
19 Mar 2024 10:48:04.625,509.9142112607378,-51.60407940180568,-58.35465467547348
19 Mar 2024 10:50:12.854,507.7708512463787,-43.65845480026695,-61.42843581198105
19 Mar 2024 10:52:22.847,505.5656360937046,-35.54598177513003,-63.93807264226358
19 Mar 2024 10:54:24.705,503.6463005903679,-27.90506761978446,-65.95900637636672
19 Mar 2024 10:56:27.755,502.011709080637,-20.16440075985715,-67.79778748420682
19 Mar 2024 10:58:31.614,500.8067359017041,-12.35529602659218,-69.52264302738972
19 Mar 2024 11:00:42.340,500.121109130715,-4.101970628552254,-71.2684118017777
19 Mar 2024 11:02:47.657,500.0843024367241,3.813588883755144,-72.91837657679902
19 Mar 2024 11:04:48.182,500.6245160772551,11.42353696911383,-74.52439442835291
19 Mar 2024 11:06:52.895,501.7316165216107,19.28819827561402,-76.25046852041793
19 Mar 2024 11:09:04.226,503.3982150211532,27.55182734752562,-78.20035202329321
19 Mar 2024 11:11:14.789,505.4128744873615,35.73916209574209,-80.36377941944222
19 Mar 2024 11:13:17.478,507.4647551714252,43.39652881743607,-82.72972521545832
19 Mar 2024 11:15:18.219,509.4671638728623,50.88280924603757,-85.5779316581886
19 Mar 2024 11:17:23.096,511.3486767141139,58.54471667987937,-89.47067511555085
19 Mar 2024 11:19:34.791,512.944748743319,66.46193019332969,-95.63393404211642
19 Mar 2024 11:21:42.087,513.9582919857412,73.74632264659617,-106.3104668595602
19 Mar 2024 11:23:43.145,514.3393119288521,79.62766471450848,-128.6203128531361
19 Mar 2024 11:25:44.232,514.0986702811397,81.82416630334686,-176.1014307552574
19 Mar 2024 11:27:53.958,513.1430412780719,77.67995703138705,142.0007770927038
19 Mar 2024 11:30:05.292,511.4889845013095,70.67389407319394,124.7372449729353
19 Mar 2024 11:32:10.393,509.3683559152105,63.31466594164813,116.7253471390335
19 Mar 2024 11:34:12.400,506.9188281940542,55.90255196289736,111.9057152309148
19 Mar 2024 11:36:17.551,504.1793802879138,48.18105269546443,108.4027453519951
19 Mar 2024 11:38:26.901,501.305264312582,40.12606367997681,105.6012926000399
19 Mar 2024 11:40:34.318,498.6387123320583,32.14276262073893,103.3121924553307
19 Mar 2024 11:42:41.138,496.3426513889863,24.1631691733513,101.3148251435061
19 Mar 2024 11:44:47.172,494.5826181454677,16.2097352539601,99.50067672340552
19 Mar 2024 11:46:56.255,493.454752977309,8.048382997952517,97.74538192251998
19 Mar 2024 11:49:03.019,493.0962903592044,0.0260901105995442,96.06846630312837
19 Mar 2024 11:51:06.976,493.4916559477251,-7.818527078121724,94.42920138466059
19 Mar 2024 11:53:12.541,494.6173213532502,-15.7576982975675,92.72497448641656
19 Mar 2024 11:55:22.873,496.4717742047669,-23.98279158789683,90.85429876435371
19 Mar 2024 11:57:32.624,498.8713109018063,-32.14665220209498,88.81332559692264
19 Mar 2024 11:59:36.158,501.5010230270909,-39.88682634020461,86.59986751057936
19 Mar 2024 12:01:40.868,504.3102067907639,-47.65507039322549,83.92838479038248
19 Mar 2024 12:03:46.029,507.0909131517064,-55.38249598199396,80.49467409224786
