Ground_Station.UTCGregorian,Ground_Station.EarthMJ2000Eq.VX,Ground_Station.EarthMJ2000Eq.VY,Ground_Station.EarthMJ2000Eq.VZ
20 Mar 2024 13:32:01.966,0.03531896560958261,0.09849465408437434,-8.662647562290192e-05
20 Mar 2024 13:34:06.131,0.03442573292328019,0.09881040169961675,-8.454426698124654e-05
20 Mar 2024 13:36:13.043,0.03350982957149854,0.09912476103350176,-8.240884666427184e-05
20 Mar 2024 13:38:22.650,0.03257151238962339,0.09943703467197326,-8.022078987099941e-05
20 Mar 2024 13:40:30.447,0.03164344576894886,0.0997362520158301,-7.805626264505825e-05
20 Mar 2024 13:42:36.018,0.03072887628086825,0.1000218182063943,-7.592285445518664e-05
20 Mar 2024 13:44:42.332,0.02980628915282838,0.1003006151723213,-7.37703843329462e-05
20 Mar 2024 13:46:50.932,0.02886440864228484,0.1005757153103151,-7.157253207524751e-05
20 Mar 2024 13:48:59.620,0.02791934518431557,0.1008421492818981,-6.936688070827859e-05
20 Mar 2024 13:51:06.181,0.02698750634565102,0.101095517732451,-6.71917320532066e-05
20 Mar 2024 13:53:11.930,0.02605936407921524,0.1013387341278373,-6.502485772621296e-05
20 Mar 2024 13:55:18.635,0.02512194605086236,0.1015751819950916,-6.283597142932524e-05
20 Mar 2024 13:57:26.063,0.02417702399655072,0.1018042315124851,-6.062920309993403e-05
20 Mar 2024 13:59:32.241,0.02323930954337133,0.1020223739966808,-5.843891244921208e-05
20 Mar 2024 14:01:36.704,0.02231241169713146,0.1022290899725901,-5.627354170208134e-05
20 Mar 2024 14:03:40.705,0.02138713003799675,0.1024266638124546,-5.4111606317289e-05
20 Mar 2024 14:05:45.288,0.02045574698428368,0.1026167307856805,-5.193507354537226e-05
20 Mar 2024 14:07:50.370,0.01951892818639064,0.1027990403015418,-4.974549448019034e-05
20 Mar 2024 14:09:55.401,0.01858087532036947,0.1029727271181477,-4.755268763628669e-05
20 Mar 2024 14:12:00.228,0.01764280579210198,0.1031375928814303,-4.535949988275056e-05
20 Mar 2024 14:14:06.042,0.01669584645449636,0.1032951139635308,-4.314518275366384e-05
20 Mar 2024 14:16:10.503,0.01575768348653498,0.103442387120676,-4.095109412333689e-05
20 Mar 2024 14:18:15.080,0.01481734596216948,0.1035812650822051,-3.875158125814971e-05
20 Mar 2024 14:20:20.894,0.01386643521222648,0.1037128456815335,-3.652699357371068e-05
20 Mar 2024 14:22:28.427,0.01290133748578317,0.1038373152378303,-3.42688647933494e-05
20 Mar 2024 14:24:36.052,0.01193442297127086,0.1039528847268227,-3.200613108515372e-05
20 Mar 2024 14:26:42.043,0.01097888302102959,0.1040581422112422,-2.976966869007017e-05
20 Mar 2024 14:28:47.930,0.01002319843048241,0.1041545412080579,-2.753252380430473e-05
20 Mar 2024 14:30:54.834,0.009058943312530848,0.1042428348919677,-2.527496866487285e-05
20 Mar 2024 14:33:03.499,0.008080512854872426,0.1043232404731645,-2.298386956761505e-05
20 Mar 2024 14:35:11.839,0.007103845414755447,0.1043942942456825,-2.06965419010574e-05
20 Mar 2024 14:37:18.705,0.006137779625253355,0.1044555457625325,-1.843369295341325e-05
20 Mar 2024 14:39:25.432,0.005172251168506579,0.1045078048540009,-1.617175537893365e-05
20 Mar 2024 14:41:31.799,0.004209033028003415,0.1045510285287662,-1.391488478264303e-05
20 Mar 2024 14:43:38.056,0.003246285330941358,0.1045853489486021,-1.165877216300135e-05
20 Mar 2024 14:45:43.695,0.002287982294993621,0.1046107010180888,-9.412733704487196e-06
20 Mar 2024 14:47:48.890,0.001332870611549154,0.1046272293599838,-7.173836259857986e-06
20 Mar 2024 14:49:54.149,0.0003771638700921831,0.1046350392658038,-4.933205560515422e-06
20 Mar 2024 14:51:59.270,-0.0005775190164725193,0.1046341253301343,-2.694637405526625e-06
20 Mar 2024 14:54:04.106,-0.001529983886727671,0.1046245328217604,-4.609336045480947e-07
20 Mar 2024 14:56:08.671,-0.002480254583952542,0.104606319374839,1.767959520843326e-06
20 Mar 2024 14:58:13.125,-0.003429471958619473,0.1045795028923211,3.994716338659509e-06
20 Mar 2024 15:00:17.542,-0.004378128324265776,0.1045440848291259,6.220491170325028e-06
20 Mar 2024 15:02:21.955,-0.00532639113968075,0.1045000631826383,8.445676754445836e-06
20 Mar 2024 15:04:27.362,-0.006281784692156949,0.104446985528196,1.068793352340615e-05
20 Mar 2024 15:06:33.846,-0.00724485793110291,0.1043846041567945,1.294855825771127e-05
20 Mar 2024 15:08:40.106,-0.008205606140905137,0.1043134771531191,1.520407035054139e-05
20 Mar 2024 15:10:45.534,-0.009159332142794666,0.1042340637675715,1.744343809552197e-05
20 Mar 2024 15:12:51.496,-0.01011634842185522,0.1041455367548453,1.969087420005107e-05
20 Mar 2024 15:14:59.558,-0.01108844930946497,0.104046525785961,2.197408704841377e-05
20 Mar 2024 15:17:08.801,-0.0120685280945535,0.1039374030816874,2.427639845736772e-05
20 Mar 2024 15:19:16.265,-0.01303407337811411,0.1038207394773253,2.654492421612919e-05
20 Mar 2024 15:21:22.364,-0.0139881653592094,0.1036965000387005,2.878688810856963e-05
20 Mar 2024 15:23:29.390,-0.01494807513625761,0.1035624826138239,3.10428726480017e-05
20 Mar 2024 15:25:21.550,-0.01579458399312844,0.1034367620549233,3.303263398911378e-05
20 Mar 2024 15:27:08.105,-0.01659781450396897,0.1033109144926072,3.492092156745088e-05
20 Mar 2024 15:29:12.351,-0.01753313117174894,0.1031562972023263,3.712003915253046e-05
20 Mar 2024 15:31:17.662,-0.01847501007399122,0.1029917772184125,3.933492778958149e-05
20 Mar 2024 15:33:24.772,-0.01942882689744347,0.1028161109735085,4.157824056552861e-05
20 Mar 2024 15:35:33.315,-0.02039170545295926,0.1026294799049911,4.384322638689152e-05
